quality_event_id,event_date,event_timestamp,production_lot_id,factory_id,line_id,product_id,component_id,supplier_id,component_lot_id,defect_id,inspection_stage,event_quantity,is_first_pass_failure,is_rework,is_scrap,disposition
QEV-000000654,2026-03-09,2026-03-09T12:00:00,PLOT-00000373,FAC-TW,LINE-TW-02,PROD-S100,COMP-MEM,SUP-A,CLOT-A-MEM-20260309,DEF-MEM,test,1,True,True,False,rework
QEV-000000655,2026-03-09,2026-03-09T12:00:00,PLOT-00000373,FAC-TW,LINE-TW-02,PROD-S100,COMP-PWR,SUP-E,CLOT-E-PWR-20260309,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000656,2026-03-09,2026-03-09T12:00:00,PLOT-00000374,FAC-MX,LINE-MX-01,PROD-X200,COMP-NET,SUP-H,CLOT-H-NET-20260309,DEF-FUNC,test,1,True,False,False,fail
QEV-000000657,2026-03-09,2026-03-09T12:00:00,PLOT-00000375,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260309,DEF-VOLT,test,1,True,True,False,rework
QEV-000000658,2026-03-09,2026-03-09T12:00:00,PLOT-00000375,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-F,CLOT-F-AIN-20260309,DEF-FUNC,test,1,True,True,False,rework
QEV-000000659,2026-03-09,2026-03-09T12:00:00,PLOT-00000376,FAC-MY,LINE-MY-01,PROD-X100,COMP-COOL,SUP-E,CLOT-E-OOL-20260309,DEF-FUNC,test,1,True,True,False,rework
QEV-000000660,2026-03-09,2026-03-09T12:00:00,PLOT-00000377,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260309,DEF-VOLT,test,1,True,True,False,rework
QEV-000000661,2026-03-09,2026-03-09T12:00:00,PLOT-00000377,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-C,CLOT-C-AIN-20260309,DEF-VOLT,test,1,True,True,False,rework
QEV-000000662,2026-03-09,2026-03-09T12:00:00,PLOT-00000377,FAC-MY,LINE-MY-03,PROD-X200,COMP-NET,SUP-B,CLOT-B-NET-20260309,DEF-FUNC,test,1,True,True,False,rework
QEV-000000663,2026-03-09,2026-03-09T12:00:00,PLOT-00000377,FAC-MY,LINE-MY-03,PROD-X200,COMP-NET,SUP-H,CLOT-H-NET-20260309,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000664,2026-03-10,2026-03-10T12:00:00,PLOT-00000379,FAC-TW,LINE-TW-02,PROD-S100,COMP-NET,SUP-G,CLOT-G-NET-20260310,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000665,2026-03-10,2026-03-10T12:00:00,PLOT-00000379,FAC-TW,LINE-TW-02,PROD-S100,COMP-PWR,SUP-A,CLOT-A-PWR-20260310,DEF-VOLT,test,1,True,True,False,rework
QEV-000000666,2026-03-10,2026-03-10T12:00:00,PLOT-00000381,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-E,CLOT-E-AIN-20260310,DEF-FUNC,test,1,True,True,False,rework
QEV-000000667,2026-03-10,2026-03-10T12:00:00,PLOT-00000382,FAC-MY,LINE-MY-01,PROD-S100,COMP-PWR,SUP-D,CLOT-D-PWR-20260310,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000668,2026-03-10,2026-03-10T12:00:00,PLOT-00000383,FAC-MY,LINE-MY-03,PROD-N100,COMP-COOL,SUP-C,CLOT-C-OOL-20260310,DEF-THERM,test,1,True,True,False,rework
QEV-000000669,2026-03-10,2026-03-10T12:00:00,PLOT-00000383,FAC-MY,LINE-MY-03,PROD-N100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260310,DEF-FUNC,test,1,True,False,False,fail
QEV-000000670,2026-03-10,2026-03-10T12:00:00,PLOT-00000383,FAC-MY,LINE-MY-03,PROD-N100,COMP-PWR,SUP-D,CLOT-D-PWR-20260310,DEF-VOLT,test,1,True,False,False,fail
QEV-000000671,2026-03-11,2026-03-11T12:00:00,PLOT-00000384,FAC-TW,LINE-TW-01,PROD-C100,COMP-MEM,SUP-E,CLOT-E-MEM-20260311,DEF-FUNC,test,1,True,True,False,rework
QEV-000000672,2026-03-11,2026-03-11T12:00:00,PLOT-00000385,FAC-TW,LINE-TW-02,PROD-X100,COMP-STOR,SUP-E,CLOT-E-TOR-20260311,DEF-FUNC,test,1,True,False,False,fail
QEV-000000673,2026-03-11,2026-03-11T12:00:00,PLOT-00000386,FAC-MX,LINE-MX-01,PROD-X100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260311,DEF-VOLT,test,1,True,True,False,rework
QEV-000000674,2026-03-11,2026-03-11T12:00:00,PLOT-00000386,FAC-MX,LINE-MX-01,PROD-X100,COMP-STOR,SUP-F,CLOT-F-TOR-20260311,DEF-FUNC,test,1,True,False,False,fail
QEV-000000675,2026-03-11,2026-03-11T12:00:00,PLOT-00000388,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260311,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000676,2026-03-11,2026-03-11T12:00:00,PLOT-00000388,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-B,CLOT-B-PWR-20260311,DEF-VOLT,test,1,True,True,False,rework
QEV-000000677,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260311,DEF-FUNC,test,1,True,False,False,fail
QEV-000000678,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260311,DEF-MEM,test,1,True,True,False,rework
QEV-000000679,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-MEM,SUP-F,CLOT-F-MEM-20260311,DEF-MEM,test,1,True,True,False,rework
QEV-000000680,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260311,DEF-FUNC,test,1,True,True,False,rework
QEV-000000681,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-E,CLOT-E-TOR-20260311,DEF-FUNC,test,1,True,True,False,rework
QEV-000000682,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-F,CLOT-F-TOR-20260311,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000683,2026-03-11,2026-03-11T12:00:00,PLOT-00000389,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-G,CLOT-G-TOR-20260311,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000684,2026-03-12,2026-03-12T12:00:00,PLOT-00000390,FAC-TW,LINE-TW-01,PROD-C100,COMP-STOR,SUP-F,CLOT-F-TOR-20260312,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000685,2026-03-12,2026-03-12T12:00:00,PLOT-00000391,FAC-TW,LINE-TW-02,PROD-X100,COMP-COOL,SUP-C,CLOT-C-OOL-20260312,DEF-THERM,test,1,True,True,False,rework
QEV-000000686,2026-03-12,2026-03-12T12:00:00,PLOT-00000392,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-A,CLOT-A-MEM-20260312,DEF-FUNC,test,1,True,False,False,fail
QEV-000000687,2026-03-12,2026-03-12T12:00:00,PLOT-00000392,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-C,CLOT-C-MEM-20260312,DEF-MEM,test,1,True,True,False,rework
QEV-000000688,2026-03-12,2026-03-12T12:00:00,PLOT-00000392,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-D,CLOT-D-PWR-20260312,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000689,2026-03-12,2026-03-12T12:00:00,PLOT-00000392,FAC-MX,LINE-MX-01,PROD-S100,COMP-STOR,SUP-C,CLOT-C-TOR-20260312,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000690,2026-03-12,2026-03-12T12:00:00,PLOT-00000393,FAC-MX,LINE-MX-02,PROD-X200,COMP-COOL,SUP-A,CLOT-A-OOL-20260312,DEF-FUNC,test,1,True,True,False,rework
QEV-000000691,2026-03-12,2026-03-12T12:00:00,PLOT-00000393,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260312,DEF-FUNC,test,1,True,False,False,fail
QEV-000000692,2026-03-12,2026-03-12T12:00:00,PLOT-00000393,FAC-MX,LINE-MX-02,PROD-X200,COMP-PWR,SUP-A,CLOT-A-PWR-20260312,DEF-FUNC,test,1,True,True,False,rework
QEV-000000693,2026-03-12,2026-03-12T12:00:00,PLOT-00000394,FAC-MY,LINE-MY-01,PROD-C100,COMP-COOL,SUP-H,CLOT-H-OOL-20260312,DEF-THERM,test,1,True,True,False,rework
QEV-000000694,2026-03-12,2026-03-12T12:00:00,PLOT-00000394,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260312,DEF-FUNC,test,1,True,True,False,rework
QEV-000000695,2026-03-12,2026-03-12T12:00:00,PLOT-00000394,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-A,CLOT-A-PWR-20260312,DEF-VOLT,test,1,True,True,False,rework
QEV-000000696,2026-03-12,2026-03-12T12:00:00,PLOT-00000394,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-H,CLOT-H-PWR-20260312,DEF-VOLT,test,1,True,False,False,fail
QEV-000000697,2026-03-12,2026-03-12T12:00:00,PLOT-00000395,FAC-MY,LINE-MY-03,PROD-X100,COMP-MEM,SUP-E,CLOT-E-MEM-20260312,DEF-MEM,test,1,True,False,False,fail
QEV-000000698,2026-03-12,2026-03-12T12:00:00,PLOT-00000395,FAC-MY,LINE-MY-03,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260312,DEF-FUNC,test,1,True,True,False,rework
QEV-000000699,2026-03-12,2026-03-12T12:00:00,PLOT-00000395,FAC-MY,LINE-MY-03,PROD-X100,COMP-NET,SUP-D,CLOT-D-NET-20260312,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000700,2026-03-12,2026-03-12T12:00:00,PLOT-00000395,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-E,CLOT-E-TOR-20260312,DEF-FUNC,test,1,True,False,False,fail
QEV-000000701,2026-03-13,2026-03-13T12:00:00,PLOT-00000396,FAC-TW,LINE-TW-01,PROD-S100,COMP-PWR,SUP-E,CLOT-E-PWR-20260313,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000702,2026-03-13,2026-03-13T12:00:00,PLOT-00000398,FAC-MX,LINE-MX-01,PROD-N100,COMP-COOL,SUP-D,CLOT-D-OOL-20260313,DEF-THERM,test,1,True,True,False,rework
QEV-000000703,2026-03-13,2026-03-13T12:00:00,PLOT-00000398,FAC-MX,LINE-MX-01,PROD-N100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260313,DEF-FUNC,test,1,True,True,False,rework
QEV-000000704,2026-03-13,2026-03-13T12:00:00,PLOT-00000399,FAC-MX,LINE-MX-02,PROD-C100,COMP-COOL,SUP-E,CLOT-E-OOL-20260313,DEF-THERM,test,1,True,True,False,rework
QEV-000000705,2026-03-13,2026-03-13T12:00:00,PLOT-00000400,FAC-MY,LINE-MY-01,PROD-S100,COMP-COOL,SUP-C,CLOT-C-OOL-20260313,DEF-THERM,test,1,True,True,False,rework
QEV-000000706,2026-03-13,2026-03-13T12:00:00,PLOT-00000400,FAC-MY,LINE-MY-01,PROD-S100,COMP-COOL,SUP-H,CLOT-H-OOL-20260313,DEF-THERM,test,1,True,True,False,rework
QEV-000000707,2026-03-13,2026-03-13T12:00:00,PLOT-00000400,FAC-MY,LINE-MY-01,PROD-S100,COMP-MEM,SUP-A,CLOT-A-MEM-20260313,DEF-MEM,test,1,True,True,False,rework
QEV-000000708,2026-03-13,2026-03-13T12:00:00,PLOT-00000400,FAC-MY,LINE-MY-01,PROD-S100,COMP-MEM,SUP-E,CLOT-E-MEM-20260313,DEF-MEM,test,1,True,True,False,rework
QEV-000000709,2026-03-13,2026-03-13T12:00:00,PLOT-00000401,FAC-MY,LINE-MY-03,PROD-X100,COMP-COOL,SUP-C,CLOT-C-OOL-20260313,DEF-THERM,test,1,True,True,False,rework
QEV-000000710,2026-03-13,2026-03-13T12:00:00,PLOT-00000401,FAC-MY,LINE-MY-03,PROD-X100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260313,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000711,2026-03-13,2026-03-13T12:00:00,PLOT-00000401,FAC-MY,LINE-MY-03,PROD-X100,COMP-MAIN,SUP-H,CLOT-H-AIN-20260313,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000712,2026-03-13,2026-03-13T12:00:00,PLOT-00000401,FAC-MY,LINE-MY-03,PROD-X100,COMP-PWR,SUP-B,CLOT-B-PWR-20260313,DEF-VOLT,test,1,True,False,False,fail
QEV-000000713,2026-03-13,2026-03-13T12:00:00,PLOT-00000401,FAC-MY,LINE-MY-03,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260313,DEF-VOLT,test,1,True,True,False,rework
QEV-000000714,2026-03-13,2026-03-13T12:00:00,PLOT-00000401,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-H,CLOT-H-TOR-20260313,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000715,2026-03-14,2026-03-14T12:00:00,PLOT-00000403,FAC-TW,LINE-TW-02,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260314,DEF-FUNC,test,1,True,True,False,rework
QEV-000000716,2026-03-14,2026-03-14T12:00:00,PLOT-00000403,FAC-TW,LINE-TW-02,PROD-X200,COMP-NET,SUP-A,CLOT-A-NET-20260314,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000717,2026-03-14,2026-03-14T12:00:00,PLOT-00000404,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260314,DEF-FUNC,test,1,True,False,False,fail
QEV-000000718,2026-03-14,2026-03-14T12:00:00,PLOT-00000404,FAC-MX,LINE-MX-01,PROD-X100,COMP-NET,SUP-B,CLOT-B-NET-20260314,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000719,2026-03-14,2026-03-14T12:00:00,PLOT-00000405,FAC-MX,LINE-MX-02,PROD-X100,COMP-MEM,SUP-A,CLOT-A-MEM-20260314,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000000720,2026-03-14,2026-03-14T12:00:00,PLOT-00000405,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-G,CLOT-G-PWR-20260314,DEF-VOLT,test,1,True,False,False,fail
QEV-000000721,2026-03-14,2026-03-14T12:00:00,PLOT-00000406,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260314,DEF-FUNC,test,1,True,True,False,rework
QEV-000000722,2026-03-14,2026-03-14T12:00:00,PLOT-00000406,FAC-MY,LINE-MY-01,PROD-N100,COMP-MEM,SUP-D,CLOT-D-MEM-20260314,DEF-MEM,test,1,True,False,True,scrap
QEV-000000723,2026-03-14,2026-03-14T12:00:00,PLOT-00000406,FAC-MY,LINE-MY-01,PROD-N100,COMP-STOR,SUP-E,CLOT-E-TOR-20260314,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000724,2026-03-14,2026-03-14T12:00:00,PLOT-00000407,FAC-MY,LINE-MY-03,PROD-X200,COMP-COOL,SUP-E,CLOT-E-OOL-20260314,DEF-FUNC,test,1,True,False,False,fail
QEV-000000725,2026-03-14,2026-03-14T12:00:00,PLOT-00000407,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260314,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000726,2026-03-15,2026-03-15T12:00:00,PLOT-00000408,FAC-TW,LINE-TW-01,PROD-X100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260315,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000727,2026-03-15,2026-03-15T12:00:00,PLOT-00000408,FAC-TW,LINE-TW-01,PROD-X100,COMP-PWR,SUP-F,CLOT-F-PWR-20260315,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000728,2026-03-15,2026-03-15T12:00:00,PLOT-00000409,FAC-TW,LINE-TW-02,PROD-C100,COMP-PWR,SUP-B,CLOT-B-PWR-20260315,DEF-FUNC,test,1,True,True,False,rework
QEV-000000729,2026-03-15,2026-03-15T12:00:00,PLOT-00000410,FAC-MX,LINE-MX-01,PROD-S100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260315,DEF-VOLT,test,1,True,True,False,rework
QEV-000000730,2026-03-15,2026-03-15T12:00:00,PLOT-00000410,FAC-MX,LINE-MX-01,PROD-S100,COMP-STOR,SUP-A,CLOT-A-TOR-20260315,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000731,2026-03-15,2026-03-15T12:00:00,PLOT-00000411,FAC-MX,LINE-MX-02,PROD-X200,COMP-COOL,SUP-H,CLOT-H-OOL-20260315,DEF-THERM,test,1,True,False,True,scrap
QEV-000000732,2026-03-15,2026-03-15T12:00:00,PLOT-00000412,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-F,CLOT-F-NET-20260315,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000733,2026-03-15,2026-03-15T12:00:00,PLOT-00000412,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-D,CLOT-D-PWR-20260315,DEF-VOLT,test,1,True,False,False,fail
QEV-000000734,2026-03-15,2026-03-15T12:00:00,PLOT-00000412,FAC-MY,LINE-MY-01,PROD-C100,COMP-STOR,SUP-B,CLOT-B-TOR-20260315,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000735,2026-03-15,2026-03-15T12:00:00,PLOT-00000413,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-B,CLOT-B-OOL-20260315,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000736,2026-03-15,2026-03-15T12:00:00,PLOT-00000413,FAC-MY,LINE-MY-03,PROD-C100,COMP-MEM,SUP-B,CLOT-B-MEM-20260315,DEF-MEM,test,1,True,False,False,fail
QEV-000000737,2026-03-15,2026-03-15T12:00:00,PLOT-00000413,FAC-MY,LINE-MY-03,PROD-C100,COMP-NET,SUP-C,CLOT-C-NET-20260315,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000738,2026-03-15,2026-03-15T12:00:00,PLOT-00000413,FAC-MY,LINE-MY-03,PROD-C100,COMP-PWR,SUP-B,CLOT-B-PWR-20260315,DEF-VOLT,test,2,True,True,False,rework
QEV-000000739,2026-03-15,2026-03-15T12:00:00,PLOT-00000413,FAC-MY,LINE-MY-03,PROD-C100,COMP-PWR,SUP-D,CLOT-D-PWR-20260315,DEF-VOLT,test,1,True,True,False,rework
QEV-000000740,2026-03-16,2026-03-16T12:00:00,PLOT-00000415,FAC-TW,LINE-TW-02,PROD-X200,COMP-PWR,SUP-B,CLOT-B-PWR-20260316,DEF-VOLT,test,1,True,True,False,rework
QEV-000000741,2026-03-16,2026-03-16T12:00:00,PLOT-00000416,FAC-MX,LINE-MX-01,PROD-S100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260316,DEF-FUNC,test,1,True,False,False,fail
QEV-000000742,2026-03-16,2026-03-16T12:00:00,PLOT-00000416,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-B,CLOT-B-PWR-20260316,DEF-VOLT,test,1,True,True,False,rework
QEV-000000743,2026-03-16,2026-03-16T12:00:00,PLOT-00000416,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-C,CLOT-C-PWR-20260316,DEF-FUNC,test,1,True,False,False,fail
QEV-000000744,2026-03-16,2026-03-16T12:00:00,PLOT-00000417,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-B,CLOT-B-PWR-20260316,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000745,2026-03-16,2026-03-16T12:00:00,PLOT-00000418,FAC-MY,LINE-MY-01,PROD-X200,COMP-NET,SUP-E,CLOT-E-NET-20260316,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000746,2026-03-16,2026-03-16T12:00:00,PLOT-00000419,FAC-MY,LINE-MY-03,PROD-S100,COMP-COOL,SUP-B,CLOT-B-OOL-20260316,DEF-FUNC,test,1,True,False,False,fail
QEV-000000747,2026-03-16,2026-03-16T12:00:00,PLOT-00000419,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260316,DEF-FUNC,test,1,True,True,False,rework
QEV-000000748,2026-03-16,2026-03-16T12:00:00,PLOT-00000419,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-A,CLOT-A-PWR-20260316,DEF-VOLT,test,1,True,True,False,rework
QEV-000000749,2026-03-16,2026-03-16T12:00:00,PLOT-00000419,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-F,CLOT-F-PWR-20260316,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000750,2026-03-17,2026-03-17T12:00:00,PLOT-00000420,FAC-TW,LINE-TW-01,PROD-X200,COMP-COOL,SUP-B,CLOT-B-OOL-20260317,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000751,2026-03-17,2026-03-17T12:00:00,PLOT-00000422,FAC-MX,LINE-MX-01,PROD-N100,COMP-NET,SUP-C,CLOT-C-NET-20260317,DEF-FUNC,test,1,True,False,False,fail
QEV-000000752,2026-03-17,2026-03-17T12:00:00,PLOT-00000422,FAC-MX,LINE-MX-01,PROD-N100,COMP-PWR,SUP-H,CLOT-H-PWR-20260317,DEF-VOLT,test,1,True,True,False,rework
QEV-000000753,2026-03-17,2026-03-17T12:00:00,PLOT-00000423,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260317,DEF-FUNC,test,1,True,True,False,rework
QEV-000000754,2026-03-17,2026-03-17T12:00:00,PLOT-00000424,FAC-MY,LINE-MY-01,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260317,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000755,2026-03-17,2026-03-17T12:00:00,PLOT-00000424,FAC-MY,LINE-MY-01,PROD-X200,COMP-NET,SUP-D,CLOT-D-NET-20260317,DEF-FUNC,test,1,True,True,False,rework
QEV-000000756,2026-03-17,2026-03-17T12:00:00,PLOT-00000424,FAC-MY,LINE-MY-01,PROD-X200,COMP-PWR,SUP-F,CLOT-F-PWR-20260317,DEF-VOLT,test,1,True,True,False,rework
QEV-000000757,2026-03-17,2026-03-17T12:00:00,PLOT-00000424,FAC-MY,LINE-MY-01,PROD-X200,COMP-STOR,SUP-C,CLOT-C-TOR-20260317,DEF-FUNC,test,1,True,True,False,rework
QEV-000000758,2026-03-17,2026-03-17T12:00:00,PLOT-00000425,FAC-MY,LINE-MY-03,PROD-X100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260317,DEF-FUNC,test,1,True,True,False,rework
QEV-000000759,2026-03-17,2026-03-17T12:00:00,PLOT-00000425,FAC-MY,LINE-MY-03,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260317,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000760,2026-03-17,2026-03-17T12:00:00,PLOT-00000425,FAC-MY,LINE-MY-03,PROD-X100,COMP-STOR,SUP-A,CLOT-A-TOR-20260317,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000761,2026-03-18,2026-03-18T12:00:00,PLOT-00000427,FAC-TW,LINE-TW-02,PROD-C100,COMP-STOR,SUP-A,CLOT-A-TOR-20260318,DEF-FUNC,test,1,True,False,False,fail
QEV-000000762,2026-03-18,2026-03-18T12:00:00,PLOT-00000428,FAC-MX,LINE-MX-01,PROD-X100,COMP-COOL,SUP-F,CLOT-F-OOL-20260318,DEF-THERM,test,1,True,False,False,fail
QEV-000000763,2026-03-18,2026-03-18T12:00:00,PLOT-00000428,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-C,CLOT-C-MEM-20260318,DEF-MEM,test,1,True,True,False,rework
QEV-000000764,2026-03-18,2026-03-18T12:00:00,PLOT-00000429,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260318,DEF-VOLT,test,1,True,False,False,fail
QEV-000000765,2026-03-18,2026-03-18T12:00:00,PLOT-00000430,FAC-MY,LINE-MY-01,PROD-N100,COMP-COOL,SUP-C,CLOT-C-OOL-20260318,DEF-THERM,test,1,True,True,False,rework
QEV-000000766,2026-03-18,2026-03-18T12:00:00,PLOT-00000430,FAC-MY,LINE-MY-01,PROD-N100,COMP-MEM,SUP-G,CLOT-G-MEM-20260318,DEF-MEM,test,1,True,False,False,fail
QEV-000000767,2026-03-18,2026-03-18T12:00:00,PLOT-00000430,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-B,CLOT-B-PWR-20260318,DEF-FUNC,test,1,True,False,False,fail
QEV-000000768,2026-03-18,2026-03-18T12:00:00,PLOT-00000431,FAC-MY,LINE-MY-03,PROD-N100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260318,DEF-FUNC,test,1,True,True,False,rework
QEV-000000769,2026-03-18,2026-03-18T12:00:00,PLOT-00000431,FAC-MY,LINE-MY-03,PROD-N100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260318,DEF-FUNC,test,1,True,True,False,rework
QEV-000000770,2026-03-18,2026-03-18T12:00:00,PLOT-00000431,FAC-MY,LINE-MY-03,PROD-N100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260318,DEF-VOLT,test,1,True,False,False,fail
QEV-000000771,2026-03-18,2026-03-18T12:00:00,PLOT-00000431,FAC-MY,LINE-MY-03,PROD-N100,COMP-MEM,SUP-D,CLOT-D-MEM-20260318,DEF-FUNC,test,1,True,True,False,rework
QEV-000000772,2026-03-19,2026-03-19T12:00:00,PLOT-00000432,FAC-TW,LINE-TW-01,PROD-X100,COMP-STOR,SUP-H,CLOT-H-TOR-20260319,DEF-FUNC,test,1,True,False,False,fail
QEV-000000773,2026-03-19,2026-03-19T12:00:00,PLOT-00000434,FAC-MX,LINE-MX-01,PROD-X100,COMP-COOL,SUP-F,CLOT-F-OOL-20260319,DEF-THERM,test,1,True,True,False,rework
QEV-000000774,2026-03-19,2026-03-19T12:00:00,PLOT-00000435,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-B,CLOT-B-PWR-20260319,DEF-VOLT,test,1,True,True,False,rework
QEV-000000775,2026-03-19,2026-03-19T12:00:00,PLOT-00000436,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260319,DEF-FUNC,test,1,True,True,False,rework
QEV-000000776,2026-03-19,2026-03-19T12:00:00,PLOT-00000436,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-H,CLOT-H-AIN-20260319,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000777,2026-03-19,2026-03-19T12:00:00,PLOT-00000437,FAC-MY,LINE-MY-03,PROD-N100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260319,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000778,2026-03-19,2026-03-19T12:00:00,PLOT-00000437,FAC-MY,LINE-MY-03,PROD-N100,COMP-NET,SUP-B,CLOT-B-NET-20260319,DEF-FUNC,test,1,True,True,False,rework
